"Acct Number","Date","Description","Reference","Debit","Credit"
"10-302-17","09/14/17","County Aug disb     ","~       ",0,88943.04
"10-117-00","09/14/17","County Aug disb     ","~       ",0,296.36
"10-317-00","09/14/17","County Aug disb     ","~       ",0,4.43
"10-302-17","09/14/17","County Aug disb     ","~       ",0,.12
"10-302-17","10/16/17","County Sept disb    ","~       ",9206.08,0
"10-302-17","10/16/17","County Sept disb    ","~       ",0,9057.62
"10-117-00","10/16/17","County Sept disb    ","~       ",0,100.81
"10-317-00","10/16/17","County Sept disb    ","~       ",0,47.65
"10-302-17","11/15/17","County Oct disb     ","~       ",0,10978.23
"10-117-00","11/15/17","County Oct disb     ","~       ",0,530.59
"10-317-00","11/15/17","County Oct disb     ","~       ",0,32.3
"10-302-17","11/15/17","County Oct disb     ","~       ",11541.84,0
"10-302-17","11/15/17","County Oct disb     ","~       ",0,.72
"10-302-17","12/12/17","County Nov Disb     ","~       ",16981.24,0
"10-302-17","12/12/17","County Nov Disb     ","~       ",0,16916.4
"10-117-00","12/12/17","County Nov Disb     ","~       ",0,61.99
"10-317-00","12/12/17","County Nov Disb     ","~       ",0,2.79
"10-302-17","12/12/17","County Nov Disb     ","~       ",0,.06
"10-302-17","01/16/18","County Dec Disb     ","~       ",0,25112.45
"10-302-17","01/16/18","County Dec Disb     ","~       ",24723.2,0
"10-117-00","01/16/18","County Dec Disb     ","~       ",335.76,0
"10-302-17","01/16/18","County Dec Disb     ","~       ",53.48,0
"10-302-17","01/16/18","County Dec Disb     ","~       ",.01,0
"10-117-00","02/12/18","County Jan disb     ","~       ",0,111.38
"10-317-00","02/12/18","County Jan disb     ","~       ",0,155.29
"10-302-17","02/12/18","County Jan disb     ","~       ",52286.23,0
"10-302-17","02/12/18","County Jan disb     ","~       ",0,52019.57
"10-302-17","02/12/18","County Jan disb     ","~       ",0,-.01
"10-302-17","01/16/18","County Dec error    ","~       ",0,-25112.45
"10-302-17","01/16/18","County Dec error    ","~       ",-24723.2,0
"10-117-00","01/16/18","County Dec error    ","~       ",-335.76,0
"10-317-00","01/16/18","County Dec error    ","~       ",-53.48,0
"10-302-17","01/16/18","County Dec error    ","~       ",-.01,0
"10-302-17","01/16/18","County Dec dis      ","~       ",25112.45,0
"10-302-17","01/16/18","County Dec dis      ","~       ",0,24723.2
"10-117-00","01/16/18","County Dec dis      ","~       ",0,335.76
"10-317-00","01/16/18","County Dec dis      ","~       ",0,53.48
"10-302-17","01/16/18","County Dec dis      ","~       ",0,.01
"10-302-17","11/08/18","County Feb disb     ","~       ",5454.89,0
"10-302-17","11/08/18","County Feb disb     ","~       ",0,4441.98
"10-117-00","11/08/18","County Feb disb     ","~       ",0,628.87
"10-317-00","11/08/18","County Feb disb     ","~       ",0,384.04
"10-302-17","04/23/18","County March disb   ","~       ",3239.93,0
"10-302-17","04/23/18","County March disb   ","~       ",0,2815.98
"10-117-00","04/23/18","County March disb   ","~       ",0,158.01
"10-317-00","04/23/18","County March disb   ","~       ",0,265.94
"10-302-17","05/21/18","County April Disb   ","~       ",6042.87,0
"10-302-17","05/21/18","County April Disb   ","~       ",0,5751.37
"10-117-00","05/21/18","County April Disb   ","~       ",0,105.59
"10-317-00","05/21/18","County April Disb   ","~       ",0,185.9
"10-302-17","05/21/18","County April Disb   ","~       ",0,.01
"10-302-17","11/08/18","County May disb     ","~       ",1331.32,0
"10-302-17","11/08/18","County May disb     ","~       ",0,1158.11
"10-117-00","11/08/18","County May disb     ","~       ",0,117.37
"10-317-00","11/08/18","County May disb     ","~       ",0,55.84
"10-302-17","11/08/18","County Feb disb     ","~       ",-5454.89,0
"10-302-17","11/08/18","County Feb disb     ","~       ",0,-4441.98
"10-117-00","11/08/18","County Feb disb     ","~       ",0,-628.87
"10-317-00","11/08/18","County Feb disb     ","~       ",0,-384.04
"10-302-17","03/13/18","County Feb Disb     ","~       ",5454.89,0
"10-302-17","03/13/18","County Feb Disb     ","~       ",0,4441.98
"10-117-00","03/13/18","County Feb Disb     ","~       ",0,628.87
"10-317-00","03/13/18","County Feb Disb     ","~       ",0,384.04
"10-302-17","11/08/18","County May disb     ","~       ",-1331.32,0
"10-302-17","11/08/18","County May disb     ","~       ",0,-1158.11
"10-117-00","11/08/18","County May disb     ","~       ",0,-117.37
"10-317-00","11/08/18","County May disb     ","~       ",0,-55.84
"10-302-17","06/15/18","County May Disb     ","~       ",1331.32,0
"10-302-17","06/15/18","County May Disb     ","~       ",0,1158.11
"10-117-00","06/15/18","County May Disb     ","~       ",0,117.37
"10-317-00","06/15/18","County May Disb     ","~       ",0,55.84
"10-302-16","07/21/17","Tax Collections July","~       ",715.32,0
"10-117-00","07/21/17","Tax Collections July","~       ",0,698.44
"10-317-00","07/21/17","Tax Collections July","~       ",0,16.55
"10-117-00","07/21/17","tax collections July","~       ",0,.33
"10-229-00","08/08/17","MG 4-2017           ","~       ",219.91,0
"10-100-00","08/08/17","MG 4-2017           ","~       ",0,219.91
"10-229-00","08/08/17","MG 5-2017           ","~       ",156.61,0
"10-100-00","08/08/17","MG 5-2017           ","~       ",0,156.61
"10-229-00","08/08/17","MG 6-2017           ","~       ",173.27,0
"10-100-00","08/08/17","MG 6-2017           ","~       ",0,173.27
"10-229-00","08/08/17","MG 3-2017           ","~       ",266.56,0
"10-100-00","08/08/17","MG 3-2017           ","~       ",0,266.56
"10-229-00","08/08/17","MO 3-2017           ","~       ",12.82,0
"10-100-00","08/08/17","MO 3-2017           ","~       ",0,12.82
"10-229-00","08/08/17","MG 2-2017           ","~       ",163.27,0
"10-100-00","08/08/17","MG 2-2017           ","~       ",0,163.27
"10-229-00","08/08/17","MO 2-2017           ","~       ",376.6,0
"10-100-00","08/08/17","MO 2-2017           ","~       ",0,376.6
"10-229-00","08/25/17","MG 7-2017           ","~       ",153.27,0
"10-100-00","08/25/17","MG 7-2017           ","~       ",0,153.27
"10-229-00","08/25/17","MG 8-2017           ","~       ",78.3,0
"10-100-00","08/25/17","MG 8-2017           ","~       ",0,78.3
"10-229-00","08/30/17","MG 8-2017           ","~       ",105.88,0
"10-100-00","08/30/17","MG 8-2017           ","~       ",0,105.88
"10-229-00","09/21/17","MG 9-2017           ","~       ",56,0
"10-100-00","09/21/17","MG 9-2017           ","~       ",0,56
"10-229-00","09/21/17","EJ 9-2017           ","~       ",170,0
"10-100-00","09/21/17","EJ 9-2017           ","~       ",0,170
"10-229-00","12/29/17","MG 12-2017          ","~       ",259,0
"10-100-00","12/29/17","MG 12-2017          ","~       ",0,259
"10-229-00","12/29/17","EJ 12-2017          ","~       ",341.54,0
"10-100-00","12/29/17","EJ 12-2017          ","~       ",0,341.54
"10-229-00","01/02/18","MG 9-2017           ","~       ",105,0
"10-100-00","01/02/18","MG 9-2017           ","~       ",0,105
"10-229-00","01/02/18","EJ 9-2017           ","~       ",170,0
"10-100-00","01/02/18","EJ 9-2017           ","~       ",0,170
"10-229-00","01/02/18","MG 10-2017          ","~       ",336.88,0
"10-100-00","01/02/18","MG 10-2017          ","~       ",0,336.88
"10-229-00","01/02/18","EJ 10-2017          ","~       ",341.54,0
"10-100-00","01/02/18","EJ 10-2017          ","~       ",0,341.54
"10-229-00","01/02/18","MG 11-2017          ","~       ",268.62,0
"10-100-00","01/02/18","MG 11-2017          ","~       ",0,268.62
"10-229-00","01/02/18","EJ 11-2017          ","~       ",341.54,0
"10-100-00","01/02/18","EJ 11-2017          ","~       ",0,341.54
"10-229-00","02/20/18","MG 12-2017          ","~       ",16.62,0
"10-100-00","02/20/18","MG 12-2017          ","~       ",0,16.62
"10-229-00","02/20/18","EJ 12-2017          ","~       ",170.77,0
"10-100-00","02/20/18","EJ 12-2017          ","~       ",0,170.77
"10-229-00","02/20/18","MG 1-2018           ","~       ",33.25,0
"10-100-00","02/20/18","MG 1-2018           ","~       ",0,33.25
"10-229-00","02/20/18","EJ 1-2018           ","~       ",170.77,0
"10-100-00","02/20/18","EJ 1-2018           ","~       ",0,170.77
"10-229-00","02/20/18","MG 2-2018           ","~       ",55.21,0
"10-100-00","02/20/18","MG 2-2018           ","~       ",0,55.21
"10-229-00","02/20/18","EJ 2-2018           ","~       ",170.77,0
"10-100-00","02/20/18","EJ 2-2018           ","~       ",0,170.77
"10-229-00","02/20/18","TT 2-2018           ","~       ",30.82,0
"10-100-00","02/20/18","TT 2-2018           ","~       ",0,30.82
"10-229-00","04/23/18","MG 3-2018           ","~       ",85.85,0
"10-100-00","04/23/18","MG 3-2018           ","~       ",0,85.85
"10-229-00","04/23/18","EJ 3-2018           ","~       ",512.31,0
"10-100-00","04/23/18","EJ 3-2018           ","~       ",0,512.31
"10-229-00","04/23/18","TT 3-2018           ","~       ",172.86,0
"10-100-00","04/23/18","TT 3-2018           ","~       ",0,172.86
"10-229-00","04/23/18","MG 4-2018           ","~       ",105.28,0
"10-100-00","04/23/18","MG 4-2018           ","~       ",0,105.28
"10-229-00","06/29/18","MG 4-2018           ","~       ",152.78,0
"10-100-00","06/29/18","MG 4-2018           ","~       ",0,152.78
"10-229-00","06/29/18","TT 4-2018           ","~       ",187.36,0
"10-100-00","06/29/18","TT 4-2018           ","~       ",0,187.36
"10-229-00","06/29/18","MG 5-2018           ","~       ",71.75,0
"10-100-00","06/29/18","MG 5-2018           ","~       ",0,71.75
"10-229-00","06/29/18","TT 5-2015           ","~       ",229.25,0
"10-100-00","06/29/18","TT 5-2015           ","~       ",0,229.25
"10-229-00","06/29/18","MG 6-2018           ","~       ",78.75,0
"10-100-00","06/29/18","MG 6-2018           ","~       ",0,78.75
"10-229-00","06/29/18","TT 6-2018           ","~       ",103.29,0
"10-100-00","06/29/18","TT 6-2018           ","~       ",0,103.29
"10-229-00","07/22/18","EJ 4-2018           ","~       ",170.77,0
"10-100-00","07/22/18","EJ 4-2018           ","~       ",0,170.77
"10-229-00","07/22/18","EJ 5-2018           ","~       ",341.54,0
"10-100-00","07/22/18","EJ 5-2018           ","~       ",0,341.54
"10-229-00","07/22/18","EJ 6-2018           ","~       ",170.77,0
"10-100-00","07/22/18","EJ 6-2018           ","~       ",0,170.77
"10-229-00","04/23/18","EJ 4-2018           ","~       ",170.77,0
"10-100-00","04/23/18","EJ 4-2018           ","~       ",0,170.77
"10-229-00","04/23/18","TT 4-2018           ","~       ",105.52,0
"10-100-00","04/23/18","TT 4-2018           ","~       ",0,105.52
"10-301-06","08/31/17","July collections    ","~       ",0,2738.86
"10-100-00","08/31/17","July collections    ","~       ",2738.86,0
"10-301-06","11/30/17","Sept 2017 MV Dis    ","~       ",0,3790.12
"10-100-00","11/30/17","Sept 2017 MV Dis    ","~       ",3790.12,0
"10-301-06","12/01/17","Oct 2017 MV Collecti","~       ",0,2353.37
"10-100-00","12/01/17","Oct 2017 MV Collecti","~       ",2353.37,0
"10-301-06","12/27/17","Nov 2017 MV Collecti","~       ",0,3026.67
"10-100-00","12/27/17","Nov 2017 MV Collecti","~       ",3026.67,0
"10-301-06","02/27/18","Jan 2018 MV Collecti","~       ",0,3316.01
"10-100-00","02/27/18","Jan 2018 MV Collecti","~       ",3316.01,0
"10-301-06","04/30/18","Feb 2018 MV Distrib ","~       ",0,4197.75
"10-100-00","04/30/18","Feb 2018 MV Distrib ","~       ",4197.75,0
"10-301-06","08/01/17","June 2017 Disburs   ","~       ",2474.64,0
"10-301-06","08/01/17","June 2017 Disburs   ","~       ",0,2473.1
"10-317-00","08/01/17","June 2017 Disburs   ","~       ",0,1.54
"10-301-06","04/03/18","Daily dep correction","~       ",-4200.8,0
"10-100-00","04/03/18","Daily dep correction","~       ",0,-4200.8
"10-301-06","09/25/17","Aug2017 MV correctio","~       ",2978.28,0
"10-301-06","09/25/17","Aug2017 MV correctio","~       ",0,2975.98
"10-301-06","09/25/17","Aug2017 MV correctio","~       ",0,2.3
"10-301-06","01/31/18","Dec 2017 MV Correcti","~       ",0,1710.26
"10-301-06","01/31/18","Dec 2017 MV Correcti","~       ",0,1.56
"10-301-06","01/31/18","Dec 2017 MV Correcti","~       ",1711.82,0
"10-301-06","02/27/18","Daily deposit correc","~       ",0,-3318.62
"10-100-00","02/27/18","Daily deposit correc","~       ",-3318.62,0
"10-301-06","04/30/18","March 2018 MV Corr  ","~       ",2373.98,0
"10-301-06","04/30/18","March 2018 MV Corr  ","~       ",0,2371.53
"10-317-00","04/30/18","March 2018 MV Corr  ","~       ",0,2.45
"10-301-06","05/30/18","April 2017MV Correct","~       ",2255.24,0
"10-301-06","05/30/18","April 2017MV Correct","~       ",0,2252.91
"10-301-06","05/30/18","April 2017MV Correct","~       ",0,2.33
"10-301-06","07/03/18","May 2018 MV Corr    ","~       ",3032.28,0
"10-301-06","07/03/18","May 2018 MV Corr    ","~       ",0,3028.85
"10-317-00","07/03/18","May 2018 MV Corr    ","~       ",0,3.43
"10-301-06","09/25/17","error on interest   ","~       ",2.3,0
"10-317-00","09/25/17","error on interest   ","~       ",0,2.3
"10-301-06","01/31/18","error MV interest   ","~       ",1.56,0
"10-317-00","01/31/18","error MV interest   ","~       ",0,1.56
"10-301-06","05/30/18","error MV Interest   ","~       ",2.33,0
"10-317-00","05/30/18","error MV Interest   ","~       ",0,2.33
"30-811-81","06/01/18","USDA Loan payment   ","~       ",17000,0
"30-811-82","06/01/18","USDA Loan payment   ","~       ",9931.62,0
"30-100-00","06/01/18","USDA Loan payment   ","~       ",0,26931.62
"10-100-00","10/30/18","AIRBOSS HEATING & CO"," 44280  ",0,329.52
"10-200-00","10/30/18","AIRBOSS HEATING & CO"," 44280  ",329.52,0
"30-100-00","10/30/18","CHADWICK INSTRUMENT "," 44281  ",0,907.38
"30-200-00","10/30/18","CHADWICK INSTRUMENT "," 44281  ",907.38,0
"10-100-00","10/30/18","DAVID LYNCH'S LOCKSM"," 44282  ",0,248.88
"10-200-00","10/30/18","DAVID LYNCH'S LOCKSM"," 44282  ",248.88,0
"10-100-00","10/30/18","ERIE INSURANCE GROUP"," 44283  ",0,1466
"10-200-00","10/30/18","ERIE INSURANCE GROUP"," 44283  ",1466,0
"10-100-00","10/30/18","GALLS, LLC          "," 44284  ",0,171.16
"10-200-00","10/30/18","GALLS, LLC          "," 44284  ",171.16,0
"10-100-00","10/30/18","HALIFAX COUNTY      "," 44285  ",0,3413
"10-200-00","10/30/18","HALIFAX COUNTY      "," 44285  ",3413,0
"10-100-00","10/30/18","JEFF'S AUTO REPAIR  "," 44286  ",0,824.69
"10-200-00","10/30/18","JEFF'S AUTO REPAIR  "," 44286  ",824.69,0
"10-100-00","10/30/18","LAWMENS SAFETY SUPPL"," 44287  ",0,121.85
"10-200-00","10/30/18","LAWMENS SAFETY SUPPL"," 44287  ",121.85,0
"10-100-00","10/30/18","LIT. LAKE GASTON AUT"," 44288  ",0,44.9
"10-200-00","10/30/18","LIT. LAKE GASTON AUT"," 44288  ",44.9,0
"30-100-00","10/30/18","LIT. LAKE GASTON AUT"," 44288  ",0,19.24
"30-200-00","10/30/18","LIT. LAKE GASTON AUT"," 44288  ",19.24,0
"10-100-00","10/30/18","LITTLETON SERVICE CE"," 44289  ",0,1128.13
"10-200-00","10/30/18","LITTLETON SERVICE CE"," 44289  ",1128.13,0
"30-100-00","10/30/18","MICROBAC LABORATORIE"," 44290  ",0,2230
"30-200-00","10/30/18","MICROBAC LABORATORIE"," 44290  ",2230,0
"10-100-00","10/30/18","NC DEPT. OF REVENUE "," 44291  ",0,1112.84
"10-200-00","10/30/18","NC DEPT. OF REVENUE "," 44291  ",1112.84,0
"30-100-00","10/30/18","NC 811, INC         "," 44292  ",0,18
"30-200-00","10/30/18","NC 811, INC         "," 44292  ",18,0
"10-100-00","10/30/18","NC DEPT OF PUBLIC SA"," 44293  ",0,286.94
"10-200-00","10/30/18","NC DEPT OF PUBLIC SA"," 44293  ",286.94,0
"10-100-00","10/30/18","NEW DIXIE OIL CORPOR"," 44294  ",0,167.01
"10-200-00","10/30/18","NEW DIXIE OIL CORPOR"," 44294  ",167.01,0
"10-100-00","10/30/18","RCR & COMPANY       "," 44295  ",0,2021.74
"10-200-00","10/30/18","RCR & COMPANY       "," 44295  ",2021.74,0
"30-100-00","10/30/18","RCR & COMPANY       "," 44295  ",0,6546.95
"30-200-00","10/30/18","RCR & COMPANY       "," 44295  ",6546.95,0
"10-100-00","10/30/18","RIGHTMYER MACHINE RE"," 44296  ",0,27929.07
"10-200-00","10/30/18","RIGHTMYER MACHINE RE"," 44296  ",27929.07,0
"30-100-00","10/30/18","DAVID C RIGHTMYER   "," 44297  ",0,2828
"30-200-00","10/30/18","DAVID C RIGHTMYER   "," 44297  ",2828,0
"10-100-00","10/30/18","ROANOKE RAPIDS DAILY"," 44298  ",0,419.69
"10-200-00","10/30/18","ROANOKE RAPIDS DAILY"," 44298  ",419.69,0
"30-100-00","10/30/18","ROANOKE RAPIDS SANIT"," 44299  ",0,140
"30-200-00","10/30/18","ROANOKE RAPIDS SANIT"," 44299  ",140,0
"10-100-00","10/30/18","ROANOKE VALLEY INSUR"," 44300  ",0,175
"10-200-00","10/30/18","ROANOKE VALLEY INSUR"," 44300  ",175,0
"10-100-00","10/30/18","SOUTHERN SOFTWARE IN"," 44301  ",0,3132
"10-200-00","10/30/18","SOUTHERN SOFTWARE IN"," 44301  ",3132,0
"30-100-00","10/30/18","SOUTHERN CORROSION, "," 44302  ",0,9553
"30-200-00","10/30/18","SOUTHERN CORROSION, "," 44302  ",9553,0
"10-100-00","10/30/18","STAPLES ADVANTAGE   "," 44303  ",0,146.77
"10-200-00","10/30/18","STAPLES ADVANTAGE   "," 44303  ",146.77,0
"10-100-00","10/30/18","THARRINGTON SMITH   "," 44304  ",0,1177.3
"10-200-00","10/30/18","THARRINGTON SMITH   "," 44304  ",1177.3,0
"30-100-00","10/30/18","USA BLUE BOOK       "," 44305  ",0,2217.83
"30-200-00","10/30/18","USA BLUE BOOK       "," 44305  ",2217.83,0
"10-100-00","10/30/18","VIRGINIA CAROLINA PE"," 44306  ",0,60
"10-200-00","10/30/18","VIRGINIA CAROLINA PE"," 44306  ",60,0
"10-227-01","10/30/18","PRUDENTIAL RETIREMEN","102018  ",50,0
"10-227-01","10/30/18","PRUDENTIAL RETIREMEN","102018  ",335.35,0
"10-227-00","10/30/18","PRUDENTIAL RETIREMEN","102018  ",90.51,0
"10-510-80","10/30/18","PRUDENTIAL RETIREMEN","102018  ",535.59,0
"10-420-80","10/30/18","PRUDENTIAL RETIREMEN","102018  ",123.91,0
"30-811-85","10/30/18","PRUDENTIAL RETIREMEN","102018  ",191.56,0
"10-200-00","10/30/18","PRUDENTIAL RETIREMEN","102018  ",0,1135.36
"30-200-00","10/30/18","PRUDENTIAL RETIREMEN","102018  ",0,191.56
"30-810-58","10/30/18","HALIFAX CO WATER DEP","11152018",7824.6,0
"30-200-00","10/30/18","HALIFAX CO WATER DEP","11152018",0,7824.6
"30-810-35","10/30/18","TURNKEYCONTRACTORS  ","refund o",1100,0
"30-811-35","10/30/18","TURNKEYCONTRACTORS  ","refund o",1200,0
"30-200-00","10/30/18","TURNKEYCONTRACTORS  ","refund o",0,2300
"10-420-26","10/30/18","WPTM-FM FIRST MEDIA ","4187    ",400,0
"10-200-00","10/30/18","WPTM-FM FIRST MEDIA ","4187    ",0,400
"30-811-56","10/30/18","WPCSOCC             ","2019 -99",50,0
"30-200-00","10/30/18","WPCSOCC             ","2019 -99",0,50
"10-560-33","10/30/18","LIT. HARDWARE       ","000302 1",218.77,0
"30-810-33","10/30/18","LIT. HARDWARE       ","000302 1",3.12,0
"30-811-33","10/30/18","LIT. HARDWARE       ","000302 1",17.86,0
"10-200-00","10/30/18","LIT. HARDWARE       ","000302 1",0,218.77
"30-200-00","10/30/18","LIT. HARDWARE       ","000302 1",0,20.98
"30-811-34","10/30/18","WATER GUARD, INC    ","0246000 ",945.13,0
"30-200-00","10/30/18","WATER GUARD, INC    ","0246000 ",0,945.13
"30-100-00","10/30/18","HALIFAX CO WATER DEP"," 44307  ",0,7824.6
"30-200-00","10/30/18","HALIFAX CO WATER DEP"," 44307  ",7824.6,0
"10-100-00","10/30/18","LIT. HARDWARE       "," 44308  ",0,218.77
"10-200-00","10/30/18","LIT. HARDWARE       "," 44308  ",218.77,0
"30-100-00","10/30/18","LIT. HARDWARE       "," 44308  ",0,20.98
"30-200-00","10/30/18","LIT. HARDWARE       "," 44308  ",20.98,0
"10-100-00","10/30/18","PRUDENTIAL RETIREMEN"," 44309  ",0,1135.36
"10-200-00","10/30/18","PRUDENTIAL RETIREMEN"," 44309  ",1135.36,0
"30-100-00","10/30/18","PRUDENTIAL RETIREMEN"," 44309  ",0,191.56
"30-200-00","10/30/18","PRUDENTIAL RETIREMEN"," 44309  ",191.56,0
"30-100-00","10/30/18","TURNKEYCONTRACTORS  "," 44310  ",0,2300
"30-200-00","10/30/18","TURNKEYCONTRACTORS  "," 44310  ",2300,0
"30-100-00","10/30/18","WATER GUARD, INC    "," 44311  ",0,945.13
"30-200-00","10/30/18","WATER GUARD, INC    "," 44311  ",945.13,0
"30-100-00","10/30/18","WPCSOCC             "," 44312  ",0,50
"30-200-00","10/30/18","WPCSOCC             "," 44312  ",50,0
"10-100-00","10/30/18","WPTM-FM FIRST MEDIA "," 44313  ",0,400
"10-200-00","10/30/18","WPTM-FM FIRST MEDIA "," 44313  ",400,0
"10-317-00","08/31/17","MV July 2017 interes","~       ",0,2.34
"10-100-00","08/31/17","MV July 2017 interes","~       ",2.34,0
"10-317-00","11/30/17","MV Sept 17 interest ","~       ",0,3.12
"10-100-00","11/30/17","MV Sept 17 interest ","~       ",3.12,0
"10-317-00","12/12/17","MV Oct 17 interest  ","~       ",0,1.99
"10-100-00","12/12/17","MV Oct 17 interest  ","~       ",1.99,0
"10-317-00","12/27/17","MV Nov 17 interest  ","~       ",0,2.31
"10-100-00","12/27/17","MV Nov 17 interest  ","~       ",2.31,0
"10-317-00","02/27/18","MV Jan 18 Interest  ","~       ",0,2.61
"10-100-00","02/27/18","MV Jan 18 Interest  ","~       ",2.61,0
"10-317-00","04/30/18","MV Feb 18 interest  ","~       ",0,3.05
"10-100-00","04/30/18","MV Feb 18 interest  ","~       ",3.05,0
"10-560-33","07/06/17","BBT card statement  ","~       ",29.96,0
"10-560-57","07/06/17","BBT card statement  ","~       ",15.04,0
"10-500-15","07/06/17","BBT card statement  ","~       ",25,0
"10-560-33","07/06/17","BBT card statement  ","~       ",139.09,0
"10-410-64","07/06/17","BBT card statement  ","~       ",420,0
"10-640-57","07/06/17","BBT card statement  ","~       ",106.98,0
"10-420-31","07/06/17","BBT card statement  ","~       ",49.99,0
"10-510-57","07/06/17","BBT card statement  ","~       ",3,0
"10-510-17","07/06/17","BBT card statement  ","~       ",25,0
"10-510-17","07/06/17","BBT card statement  ","~       ",202.47,0
"10-510-17","07/06/17","BBT card statement  ","~       ",187.88,0
"10-510-31","07/06/17","BBT card statement  ","~       ",23.75,0
"30-811-33","07/06/17","BBT card statement  ","~       ",258.73,0
"10-410-12","07/06/17","BBT card statement  ","~       ",23.75,0
"10-420-32","07/06/17","BBT card statement  ","~       ",9.95,0
"10-100-00","07/06/17","BBT card statement  ","~       ",0,1261.86
"30-100-00","07/06/17","BBT card statement  ","~       ",0,258.73
"10-420-33","08/07/17","CC Aug 2018 statemen","~       ",38.07,0
"10-420-32","08/07/17","CC Aug 2018 statemen","~       ",55.63,0
"10-410-57","08/07/17","CC Aug 2018 statemen","~       ",35,0
"10-420-33","08/07/17","CC Aug 2018 statemen","~       ",290.42,0
"10-420-33","08/07/17","CC Aug 2018 statemen","~       ",320.68,0
"10-420-33","08/07/17","CC Aug 2018 statemen","~       ",229.65,0
"10-410-61","08/07/17","CC Aug 2018 statemen","~       ",286.03,0
"10-420-31","08/07/17","CC Aug 2018 statemen","~       ",49.99,0
"10-500-15","08/07/17","CC Aug 2018 statemen","~       ",25.01,0
"10-410-64","08/07/17","CC Aug 2018 statemen","~       ",-395,0
"10-510-57","08/07/17","CC Aug 2018 statemen","~       ",3,0
"10-510-17","08/07/17","CC Aug 2018 statemen","~       ",15.08,0
"10-510-31","08/07/17","CC Aug 2018 statemen","~       ",137.38,0
"30-811-31","08/07/17","CC Aug 2018 statemen","~       ",8.64,0
"30-811-16","08/07/17","CC Aug 2018 statemen","~       ",6.76,0
"10-100-00","08/07/17","CC Aug 2018 statemen","~       ",0,1090.94
"30-100-00","08/07/17","CC Aug 2018 statemen","~       ",0,15.4
"10-510-31","09/15/17","BB&T CC Sept 2017   ","~       ",54.51,0
"10-410-57","09/15/17","BB&T CC Sept 2017   ","~       ",35,0
"10-410-57","09/15/17","BB&T CC Sept 2017   ","~       ",4.67,0
"10-420-33","09/15/17","BB&T CC Sept 2017   ","~       ",18.46,0
"10-500-15","09/15/17","BB&T CC Sept 2017   ","~       ",25,0
"10-410-61","09/15/17","BB&T CC Sept 2017   ","~       ",450,0
"30-810-45","09/15/17","BB&T CC Sept 2017   ","~       ",100,0
"30-810-45","09/15/17","BB&T CC Sept 2017   ","~       ",2.65,0
"10-510-57","09/15/17","BB&T CC Sept 2017   ","~       ",3,0
"10-510-17","09/15/17","BB&T CC Sept 2017   ","~       ",20,0
"10-510-17","09/15/17","BB&T CC Sept 2017   ","~       ",15.01,0
"30-810-17","09/15/17","BB&T CC Sept 2017   ","~       ",40.8,0
"30-811-17","09/15/17","BB&T CC Sept 2017   ","~       ",40.8,0
"30-811-16","09/15/17","BB&T CC Sept 2017   ","~       ",18.99,0
"10-250-00","09/15/17","BB&T CC Sept 2017   ","~       ",168.95,0
"10-420-31","09/15/17","BB&T CC Sept 2017   ","~       ",74.87,0
"10-100-00","09/15/17","BB&T CC Sept 2017   ","~       ",0,869.47
"30-100-00","09/15/17","BB&T CC Sept 2017   ","~       ",0,203.24
"10-302-18","11/19/18","Oct 2018 Tax Disbur ","~       ",0,5936.02
"10-117-00","11/19/18","Oct 2018 Tax Disbur ","~       ",0,286.61
"10-317-00","11/19/18","Oct 2018 Tax Disbur ","~       ",0,8.79
"10-100-00","11/19/18","Oct 2018 Tax Disbur ","~       ",6231.42,0
"30-810-14","09/29/17","BB&T CC OCT 2018    ","~       ",212.5,0
"30-811-14","09/29/17","BB&T CC OCT 2018    ","~       ",212.5,0
"10-500-15","09/29/17","BB&T CC OCT 2018    ","~       ",25,0
"10-510-57","09/29/17","BB&T CC OCT 2018    ","~       ",3,0
"10-510-31","09/29/17","BB&T CC OCT 2018    ","~       ",115.55,0
"10-510-31","09/29/17","BB&T CC OCT 2018    ","~       ",34.76,0
"30-811-33","09/29/17","BB&T CC OCT 2018    ","~       ",66.11,0
"10-100-00","09/29/17","BB&T CC OCT 2018    ","~       ",0,178.31
"30-100-00","09/29/17","BB&T CC OCT 2018    ","~       ",0,491.11
"10-410-12","11/07/17","BB&T CC Nov 2017    ","~       ",7.25,0
"10-100-00","11/07/17","BB&T CC Nov 2017    ","~       ",0,7.25
"10-500-15","12/21/17","BB&T Dec 2017 statem","~       ",10.01,0
"10-510-31","12/21/17","BB&T Dec 2017 statem","~       ",42.61,0
"10-410-12","12/21/17","BB&T Dec 2017 statem","~       ",70.56,0
"10-500-15","12/21/17","BB&T Dec 2017 statem","~       ",25,0
"10-410-57","12/21/17","BB&T Dec 2017 statem","~       ",10.99,0
"10-420-33","12/21/17","BB&T Dec 2017 statem","~       ",24.61,0
"10-510-57","12/21/17","BB&T Dec 2017 statem","~       ",3,0
"10-510-57","12/21/17","BB&T Dec 2017 statem","~       ",49.99,0
"10-510-57","12/21/17","BB&T Dec 2017 statem","~       ",48.14,0
"10-510-57","12/21/17","BB&T Dec 2017 statem","~       ",24.59,0
"10-510-31","12/21/17","BB&T Dec 2017 statem","~       ",2.45,0
"10-510-31","12/21/17","BB&T Dec 2017 statem","~       ",1.5,0
