"Acct Number","Date","Description","Reference","Debit","Credit"
"10-0300-310","02-29-2000","CPW POWER           ","~       ",0,77.85
"10-0400-310","02-29-2000","CPW POWER           ","~       ",0,4677.27
"10-0500-310","02-29-2000","CPW POWER           ","~       ",0,5941.65
"10-0300-429","03-31-2000","TOWN POWER          ","~       ",1884.31,0
"10-0300-304","03-31-2000","TOWN POWER          ","~       ",0,1884.31
"10-0300-427","03-31-2000","CPW POWER           ","~       ",39.79,0
"10-0400-427","03-31-2000","CPW POWER           ","~       ",3860.7,0
"10-0500-427","03-31-2000","CPW POWER           ","~       ",5556.42,0
"10-0300-310","03-31-2000","CPW POWER           ","~       ",0,39.79
"10-0400-310","03-31-2000","CPW POWER           ","~       ",0,3860.7
"10-0500-310","03-31-2000","CPW POWER           ","~       ",0,5556.42
"10-0300-401","03-30-2000","Wages               ","~       ",1709.68,0
"10-0300-403","03-30-2000","Wages               ","~       ",395.25,0
"10-0300-420","03-30-2000","Ret Match           ","~       ",114.56,0
"10-0300-420","03-30-2000","Ret Match           ","~       ",26.48,0
"10-0300-421","03-30-2000","Soc Match           ","~       ",105.99,0
"10-0300-421","03-30-2000","Soc Match           ","~       ",24.51,0
"10-0300-421","03-30-2000","Med Match           ","~       ",24.79,0
"10-0300-421","03-30-2000","Med Match           ","~       ",5.73,0
"10-0400-401","03-30-2000","Wages               ","~       ",2873.33,0
"10-0400-403","03-30-2000","Wages               ","~       ",568.69,0
"10-0400-420","03-30-2000","Ret Match           ","~       ",172.18,0
"10-0400-420","03-30-2000","Ret Match           ","~       ",38.1,0
"10-0400-421","03-30-2000","Soc Match           ","~       ",178.14,0
"10-0400-421","03-30-2000","Soc Match           ","~       ",35.26,0
"10-0400-421","03-30-2000","Med Match           ","~       ",41.67,0
"10-0400-421","03-30-2000","Med Match           ","~       ",8.25,0
"10-0500-401","03-30-2000","Wages               ","~       ",2085.72,0
"10-0500-420","03-30-2000","Ret Match           ","~       ",124.78,0
"10-0500-421","03-30-2000","Soc Match           ","~       ",129.32,0
"10-0500-421","03-30-2000","Med Match           ","~       ",30.25,0
"10-1030-000","03-30-2000","PR Net              ","~       ",0,4478.56
"10-2100-000","03-30-2000","Withholdings        ","~       ",0,808.2
"10-2110-000","03-30-2000","Withholdings        ","~       ",0,380.18
"10-2120-000","03-30-2000","Withholdings        ","~       ",0,473.22
"10-2120-000","03-30-2000","Withholdings        ","~       ",0,110.69
"10-2120-000","03-30-2000","Soc Match Liab      ","~       ",0,473.22
"10-2120-000","03-30-2000","Med Match Liab      ","~       ",0,110.69
"10-2130-000","03-30-2000","Withholdings        ","~       ",0,426.32
"10-2130-000","03-30-2000","Ret Match Liab      ","~       ",0,476.1
"10-2140-000","03-30-2000","Deductions          ","~       ",0,16.06
"10-2140-000","03-30-2000","Deductions          ","~       ",0,127.69
"10-2140-000","03-30-2000","Deductions          ","~       ",0,13.29
"10-2150-000","03-30-2000","Deductions          ","~       ",0,550.96
"10-2170-000","03-30-2000","Deductions          ","~       ",0,247.5
"10-0300-420","03-30-2000","SC RETIREMENT SYSTEM","7252    ",746.41,0
"10-0400-420","03-30-2000","SC RETIREMENT SYSTEM","7252    ",1177.81,0
"10-0500-420","03-30-2000","SC RETIREMENT SYSTEM","7252    ",835.09,0
"10-1030-000","03-30-2000","BB&T (STATE)        ","7251    ",0,1924.05
"10-1030-000","03-30-2000","SC RETIREMENT SYSTEM","7252    ",0,4994.13
"10-1030-000","03-30-2000","SC STATE EMP CR UN  ","7233    ",0,550.96
"10-1030-000","03-30-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,1975.99
"10-1030-000","03-30-2000","SC STATE TREASURER  ","7250    ",0,247.5
"10-2100-000","03-30-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",808.2,0
"10-2110-000","03-30-2000","BB&T (STATE)        ","7251    ",1924.05,0
"10-2120-000","03-30-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",1167.79,0
"10-2130-000","03-30-2000","SC RETIREMENT SYSTEM","7252    ",2234.82,0
"10-2150-000","03-30-2000","SC STATE EMP CR UN  ","7233    ",550.96,0
"10-2170-000","03-30-2000","SC STATE TREASURER  ","7250    ",247.5,0
"10-1120-000","03-27-2000","METER DEPOSIT       ","~       ",1720,0
"10-2200-000","03-27-2000","METER DEPOSIT       ","~       ",0,1720
"10-1020-000","03-27-2000","EL MISC-RETURN CHECK","~       ",25,0
"10-0300-350","03-27-2000","EL MISC-RETURN CHECK","~       ",0,25
"10-1020-000","03-27-2000","EL MISC-RETURN CHECK","~       ",25,0
"10-0300-350","03-27-2000","EL MISC-RETURN CHECK","~       ",0,25
"10-1050-000","03-28-2000","WATER TAP           ","~       ",1000,0
"10-0400-360","03-28-2000","WATER TAP           ","~       ",0,1000
"10-1050-000","03-28-2000","SEWER TAPS          ","~       ",2000,0
"10-0500-360","03-28-2000","SEWER TAPS          ","~       ",0,2000
"10-1120-000","03-28-2000","METER DEPOSIT       ","~       ",145,0
"10-2200-000","03-28-2000","METER DEPOSIT       ","~       ",0,145
"10-1050-000","03-30-2000","WT MISC-BACK FLOW   ","~       ",20,0
"10-0400-350","03-30-2000","WT MISC-BACK FLOW   ","~       ",0,20
"10-1050-000","03-31-2000","WT MISC-BACK FLOW   ","~       ",0,20
"10-0400-350","03-31-2000","WT MISC-BACK FLOW   ","~       ",20,0
"10-1200-000","04-05-2000","FROM UTILITIES      ","UB033100",0,325.9
"10-1050-000","04-05-2000","FROM UTILITIES      ","UB033100",325.9,0
"10-1200-000","04-05-2000","FROM UTILITIES      ","UB033100",0,298.32
"10-1050-000","04-05-2000","FROM UTILITIES      ","UB033100",298.32,0
"10-1200-000","04-05-2000","FROM UTILITIES      ","UB033100",0,3089.48
"10-1020-000","04-05-2000","FROM UTILITIES      ","UB033100",3089.48,0
"10-1200-000","04-05-2000","FROM UTILITIES      ","UB033100",0,124
"10-0300-001","04-05-2000","FROM UTILITIES      ","UB033100",124,0
"10-1200-000","04-05-2000","FROM UTILITIES      ","UB033100",0,86.1
"10-1020-000","04-05-2000","FROM UTILITIES      ","UB033100",86.1,0
"10-0300-403","03-01-2000","TOWN OF TRENTON     ","6381    ",1833.33,0
"10-0300-409","03-23-2000","US DEPT OF ENERGY   ","6442    ",2272.1,0
"10-0300-412","03-23-2000","NAPA AUTO PARTS     ","6441    ",41.66,0
"10-0300-412","03-10-2000","SUBURBAN PROPANE    ","6438    ",107.08,0
"10-0300-412","03-20-2000","JOHN LANGLEY        ","6440    ",272.83,0
"10-0300-413","03-23-2000","QUILL CORPORATION   ","6443    ",92.22,0
"10-0300-414","03-23-2000","NAPA AUTO PARTS     ","6441    ",359.75,0
"10-0300-415","03-14-2000","MCCORMICK POST OFFIC","6435    ",25.74,0
"10-0300-415","03-31-2000","MCCORMICK POSTMASTER","6448    ",60.8,0
"10-0300-438","03-10-2000","SOUTHERN SOFTWARE   ","6437    ",1000,0
"10-0300-439","03-23-2000","AMERISUITES         ","6445    ",220,0
"10-0300-439","03-23-2000","TOMMY COLEMAN       ","6444    ",218.8,0
"10-0300-450","03-09-2000","F. D. RILEY & SONS  ","6389    ",500,0
"10-0300-450","03-02-2000","BROWN'S TREE        ","6383    ",3000,0
"10-0400-400","03-02-2000","CPW                 ","6384    ",325.9,0
"10-0400-413","03-23-2000","QUILL CORPORATION   ","6443    ",92.22,0
"10-0400-415","03-31-2000","MCCORMICK POSTMASTER","6448    ",60.8,0
"10-0400-415","03-14-2000","MCCORMICK POST OFFIC","6435    ",25.74,0
"10-0400-438","03-10-2000","DAVIS & FLOYD       ","6436    ",227,0
"10-0400-438","03-10-2000","SOUTHERN SOFTWARE   ","6437    ",1000,0
"10-0500-400","03-02-2000","CPW                 ","6384    ",298.32,0
"10-0500-412","03-23-2000","NAPA AUTO PARTS     ","6441    ",58.32,0
"10-0500-413","03-23-2000","QUILL CORPORATION   ","6443    ",92.22,0
"10-0500-415","03-14-2000","MCCORMICK POST OFFIC","6435    ",25.74,0
"10-0500-415","03-31-2000","MCCORMICK POSTMASTER","6448    ",60.8,0
"10-0500-438","03-10-2000","DAVIS & FLOYD       ","6436    ",239,0
"10-0500-438","03-10-2000","SOUTHERN SOFTWARE   ","6437    ",1000,0
"10-0500-439","03-01-2000","UPPER SAVANNAH WEA  ","6380    ",10,0
"10-0500-439","03-09-2000","JOHN LANGLEY        ","6388    ",17.6,0
"10-0500-443","03-06-2000","RICHARD SHULER      ","6387    ",54.5,0
"10-0500-443","03-23-2000","NAPA AUTO PARTS     ","6441    ",11.42,0
"10-1020-000","03-31-2000","MCCORMICK POSTMASTER","6448    ",0,182.4
"10-1020-000","03-20-2000","JOHN LANGLEY        ","6440    ",0,272.83
"10-1020-000","03-15-2000","COMM OF PUBLIC WORKS","6439    ",0,8919.27
"10-1020-000","03-23-2000","QUILL CORPORATION   ","6443    ",0,276.66
"10-1020-000","03-23-2000","TOMMY COLEMAN       ","6444    ",0,218.8
"10-1020-000","03-23-2000","NAPA AUTO PARTS     ","6441    ",0,471.15
"10-1020-000","03-23-2000","COMM OF PUBLIC WORKS","6446    ",0,8969.11
"10-1020-000","03-30-2000","COMM OF PUBLIC WORKS","6447    ",0,8788.39
"10-1020-000","03-23-2000","US DEPT OF ENERGY   ","6442    ",0,2272.1
"10-1020-000","03-23-2000","AMERISUITES         ","6445    ",0,220
"10-1020-000","03-06-2000","RICHARD SHULER      ","6387    ",0,54.5
"10-1020-000","03-02-2000","TOWN OF MCCORMICK   ","6386    ",0,124
"10-1020-000","03-09-2000","F. D. RILEY & SONS  ","6389    ",0,500
"10-1020-000","03-09-2000","JOHN LANGLEY        ","6388    ",0,17.6
"10-1020-000","03-02-2000","CPW                 ","6384    ",0,624.22
"10-1020-000","03-01-2000","TOWN OF TRENTON     ","6381    ",0,1833.33
"10-1020-000","03-01-2000","UPPER SAVANNAH WEA  ","6380    ",0,10
"10-1020-000","03-02-2000","BROWN'S TREE        ","6383    ",0,3000
"10-1020-000","03-02-2000","COMM OF PUBLIC WORKS","6382    ",0,8950.95
"10-1020-000","03-10-2000","DAVIS & FLOYD       ","6436    ",0,466
"10-1020-000","03-14-2000","MCCORMICK POST OFFIC","6435    ",0,77.22
"10-1020-000","03-10-2000","SUBURBAN PROPANE    ","6438    ",0,107.08
"10-1020-000","03-10-2000","SOUTHERN SOFTWARE   ","6437    ",0,3000
"10-1020-000","03-09-2000","COMM OF PUBLIC WORKS","6390    ",0,14128.45
"10-1030-000","03-30-2000","COMM OF PUBLIC WORKS","6447    ",3954.08,0
"10-1030-000","03-30-2000","COMM OF PUBLIC WORKS","6447    ",2431.15,0
"10-1030-000","03-30-2000","COMM OF PUBLIC WORKS","6447    ",2403.16,0
"10-1030-000","03-02-2000","COMM OF PUBLIC WORKS","6382    ",2745.69,0
"10-1030-000","03-15-2000","COMM OF PUBLIC WORKS","6439    ",3820.56,0
"10-1030-000","03-15-2000","COMM OF PUBLIC WORKS","6439    ",2674.6,0
"10-1030-000","03-02-2000","COMM OF PUBLIC WORKS","6382    ",3831.59,0
"10-1030-000","03-02-2000","COMM OF PUBLIC WORKS","6382    ",2373.67,0
"10-1030-000","03-09-2000","COMM OF PUBLIC WORKS","6390    ",4037.3,0
"10-1030-000","03-09-2000","COMM OF PUBLIC WORKS","6390    ",3901.53,0
"10-1030-000","03-09-2000","COMM OF PUBLIC WORKS","6390    ",6189.62,0
"10-1030-000","03-23-2000","COMM OF PUBLIC WORKS","6446    ",2319.44,0
"10-1030-000","03-23-2000","COMM OF PUBLIC WORKS","6446    ",2791.65,0
"10-1030-000","03-15-2000","COMM OF PUBLIC WORKS","6439    ",2424.11,0
"10-1030-000","03-23-2000","COMM OF PUBLIC WORKS","6446    ",3858.02,0
"10-2990-000","03-02-2000","TOWN OF MCCORMICK   ","6386    ",124,0
"10-0400-428","03-31-2000","TOWN OF MCCORMICK   ","7676    ",124,0
"10-1020-000","03-31-2000","CPW                 ","7677    ",28181.27,0
"10-1020-000","03-31-2000","CPW                 ","7677    ",37655.73,0
"10-1060-000","03-31-2000","CPW                 ","7677    ",0,65837
"10-1060-000","03-31-2000","TOWN OF MCCORMICK   ","7676    ",0,124
"10-1020-000","04-05-2000","BANK DRAFT J/E      ","~       ",748.22,0
"10-0400-400","04-05-2000","BANK DRAFT J/E      ","~       ",0,325.9
"10-0500-400","04-05-2000","BANK DRAFT J/E      ","~       ",0,298.32
"10-2990-000","04-05-2000","BANK DRAFT J/E      ","~       ",0,124
"10-1200-000","04-03-2000","FROM UTILITIES      ","UB040300",0,1171
"10-1050-000","04-03-2000","FROM UTILITIES      ","UB040300",1171,0
"10-1200-000","04-03-2000","FROM UTILITIES      ","UB040300",0,920.89
"10-1050-000","04-03-2000","FROM UTILITIES      ","UB040300",920.89,0
"10-1200-000","04-03-2000","FROM UTILITIES      ","UB040300",0,7467.51
"10-1020-000","04-03-2000","FROM UTILITIES      ","UB040300",7467.51,0
"10-0400-320","04-03-2000","FROM UTILITIES      ","UB040300",0,6.39
"10-1050-000","04-03-2000","FROM UTILITIES      ","UB040300",6.39,0
"10-0500-320","04-03-2000","FROM UTILITIES      ","UB040300",0,4.61
"10-1050-000","04-03-2000","FROM UTILITIES      ","UB040300",4.61,0
"10-0300-320","04-03-2000","FROM UTILITIES      ","UB040300",0,53.25
"10-1020-000","04-03-2000","FROM UTILITIES      ","UB040300",53.25,0
"10-0300-320","04-03-2000","FROM UTILITIES      ","UB040300",0,80
"10-1020-000","04-03-2000","FROM UTILITIES      ","UB040300",80,0
"10-1200-000","04-03-2000","FROM UTILITIES      ","UB040300",0,411
"10-0300-001","04-03-2000","FROM UTILITIES      ","UB040300",411,0
"10-0600-320","04-03-2000","FROM UTILITIES      ","UB040300",0,1
"10-1020-000","04-03-2000","FROM UTILITIES      ","UB040300",1,0
"10-1200-000","04-03-2000","FROM UTILITIES      ","UB040300",0,220.8
"10-1020-000","04-03-2000","FROM UTILITIES      ","UB040300",220.8,0
"10-1120-000","03-14-2000","DEBORAH QUATTLEBAUM ","1299    ",0,220
"10-1120-000","03-09-2000","WEAVER HAIR SALON   ","1298    ",0,220
"10-1120-000","03-30-2000","KRISTOPHER NEAL     ","1301    ",0,120
"10-1120-000","03-27-2000","W & W TROPICAL REST ","1300    ",0,2220
"10-1120-000","03-02-2000","JOSEPH C. WILEY     ","1296    ",0,200
"10-1120-000","03-03-2000","WILLIE MAE HARDY    ","1297    ",0,75
"10-2200-000","03-02-2000","JOSEPH C. WILEY     ","1296    ",200,0
"10-2200-000","03-30-2000","KRISTOPHER NEAL     ","1301    ",120,0
"10-2200-000","03-27-2000","W & W TROPICAL REST ","1300    ",2220,0
"10-2200-000","03-09-2000","WEAVER HAIR SALON   ","1298    ",220,0
"10-2200-000","03-14-2000","DEBORAH QUATTLEBAUM ","1299    ",220,0
"10-2200-000","03-03-2000","WILLIE MAE HARDY    ","1297    ",75,0
"10-1200-000","04-04-2000","FROM UTILITIES      ","UB040400",0,596.74
"10-1050-000","04-04-2000","FROM UTILITIES      ","UB040400",596.74,0
"10-1200-000","04-04-2000","FROM UTILITIES      ","UB040400",0,594.02
"10-1050-000","04-04-2000","FROM UTILITIES      ","UB040400",594.02,0
"10-1200-000","04-04-2000","FROM UTILITIES      ","UB040400",0,4665.1
"10-1020-000","04-04-2000","FROM UTILITIES      ","UB040400",4665.1,0
"10-1200-000","04-04-2000","FROM UTILITIES      ","UB040400",0,335
"10-0300-001","04-04-2000","FROM UTILITIES      ","UB040400",335,0
"10-1200-000","04-04-2000","FROM UTILITIES      ","UB040400",0,69
"10-1020-000","04-04-2000","FROM UTILITIES      ","UB040400",69,0
"10-0300-401","04-06-2000","Wages               ","~       ",1658.2,0
"10-0300-403","04-06-2000","Wages               ","~       ",395.25,0
"10-0300-420","04-06-2000","Ret Match           ","~       ",111.1,0
"10-0300-420","04-06-2000","Ret Match           ","~       ",26.48,0
"10-0300-421","04-06-2000","Soc Match           ","~       ",102.81,0
"10-0300-421","04-06-2000","Soc Match           ","~       ",24.51,0
"10-0300-421","04-06-2000","Med Match           ","~       ",24.04,0
"10-0300-421","04-06-2000","Med Match           ","~       ",5.73,0
"10-0400-401","04-06-2000","Wages               ","~       ",2881.05,0
"10-0400-403","04-06-2000","Wages               ","~       ",471.1,0
"10-0400-420","04-06-2000","Ret Match           ","~       ",172.69,0
"10-0400-420","04-06-2000","Ret Match           ","~       ",31.56,0
"10-0400-421","04-06-2000","Soc Match           ","~       ",178.62,0
"10-0400-421","04-06-2000","Soc Match           ","~       ",29.21,0
"10-0400-421","04-06-2000","Med Match           ","~       ",41.78,0
"10-0400-421","04-06-2000","Med Match           ","~       ",6.83,0
"10-0500-401","04-06-2000","Wages               ","~       ",2131.97,0
"10-0500-420","04-06-2000","Ret Match           ","~       ",127.88,0
"10-0500-421","04-06-2000","Soc Match           ","~       ",132.19,0
"10-0500-421","04-06-2000","Med Match           ","~       ",30.92,0
"10-1030-000","04-06-2000","PR Net              ","~       ",0,4422.4
"10-2100-000","04-06-2000","Withholdings        ","~       ",0,788.59
"10-2110-000","04-06-2000","Withholdings        ","~       ",0,373.82
"10-2120-000","04-06-2000","Withholdings        ","~       ",0,467.34
"10-2120-000","04-06-2000","Withholdings        ","~       ",0,109.3
"10-2120-000","04-06-2000","Soc Match Liab      ","~       ",0,467.34
"10-2120-000","04-06-2000","Med Match Liab      ","~       ",0,109.3
"10-2130-000","04-06-2000","Withholdings        ","~       ",0,420.62
"10-2130-000","04-06-2000","Ret Match Liab      ","~       ",0,469.71
"10-2140-000","04-06-2000","Deductions          ","~       ",0,16.06
"10-2140-000","04-06-2000","Deductions          ","~       ",0,127.69
"10-2140-000","04-06-2000","Deductions          ","~       ",0,13.29
"10-2150-000","04-06-2000","Deductions          ","~       ",0,550.96
"10-2170-000","04-06-2000","Deductions          ","~       ",0,247.5
"10-0300-418","04-06-2000","SCLGAG              "," 7272   ",921.4,0
"10-0400-418","04-06-2000","SCLGAG              "," 7272   ",1842.8,0
"10-0500-418","04-06-2000","SCLGAG              "," 7272   ",691.05,0
"10-1030-000","04-06-2000","AFLAC               ","7253    ",0,69.57
"10-1030-000","04-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,1941.83
"10-1030-000","04-06-2000","SCLGAG              "," 7272   ",0,4727.5
"10-1030-000","04-06-2000","SC STATE TREASURER  ","7270    ",0,247.5
"10-1030-000","04-06-2000","SC STATE EMP CR UN  ","7271    ",0,550.96
"10-2100-000","04-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",788.59,0
"10-2120-000","04-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",1153.24,0
"10-2140-000","04-06-2000","SCLGAG              "," 7272   ",1167.15,0
"10-2140-000","04-06-2000","AFLAC               ","7253    ",69.57,0
"10-2140-000","04-06-2000","SCLGAG              "," 7272   ",105.1,0
"10-2150-000","04-06-2000","SC STATE EMP CR UN  ","7271    ",550.96,0
"10-2170-000","04-06-2000","SC STATE TREASURER  ","7270    ",247.5,0
"10-1200-000","04-06-2000","FROM UTILITIES      ","UB040700",0,859.26
"10-1050-000","04-06-2000","FROM UTILITIES      ","UB040700",859.26,0
"10-1200-000","04-06-2000","FROM UTILITIES      ","UB040700",0,867.98
"10-1050-000","04-06-2000","FROM UTILITIES      ","UB040700",867.98,0
"10-1200-000","04-06-2000","FROM UTILITIES      ","UB040700",0,6735.53
"10-1020-000","04-06-2000","FROM UTILITIES      ","UB040700",6735.53,0
"10-1200-000","04-06-2000","FROM UTILITIES      ","UB040700",0,387
"10-0300-001","04-06-2000","FROM UTILITIES      ","UB040700",387,0
"10-1200-000","04-06-2000","FROM UTILITIES      ","UB040700",0,134.4
"10-1020-000","04-06-2000","FROM UTILITIES      ","UB040700",134.4,0
"10-0300-340","03-31-2000","MARCH INTEREST      ","~       ",0,1220.83
"10-1140-000","03-31-2000","MARCH INTEREST      ","~       ",1220.83,0
"10-0300-340","03-31-2000","MARCH INTEREST      ","~       ",0,119.34
"10-1040-000","03-31-2000","MARCH INTEREST      ","~       ",119.34,0
"10-1200-000","04-07-2000","FROM UTILITIES      ","UB040700",0,1985.32
"10-1050-000","04-07-2000","FROM UTILITIES      ","UB040700",1985.32,0
"10-1200-000","04-07-2000","FROM UTILITIES      ","UB040700",0,1865.34
"10-1050-000","04-07-2000","FROM UTILITIES      ","UB040700",1865.34,0
"10-1200-000","04-07-2000","FROM UTILITIES      ","UB040700",0,21406.39
"10-1020-000","04-07-2000","FROM UTILITIES      ","UB040700",21406.39,0
"10-1200-000","04-07-2000","FROM UTILITIES      ","UB040700",0,641
"10-0300-001","04-07-2000","FROM UTILITIES      ","UB040700",641,0
"10-1200-000","04-07-2000","FROM UTILITIES      ","UB040700",0,358.5
"10-1020-000","04-07-2000","FROM UTILITIES      ","UB040700",358.5,0
"10-1200-000","03-31-2000","MARCH BILLING       ","~       ",204691.52,0
"10-0300-301","03-31-2000","MARCH BILLING       ","~       ",0,126744.96
"10-0400-301","03-31-2000","MARCH BILLING       ","~       ",0,37569.1
"10-0500-301","03-31-2000","MARCH BILLING       ","~       ",0,32184.33
"10-2020-000","03-31-2000","MARCH BILLING       ","~       ",0,3473.13
"10-0300-001","03-31-2000","MARCH BILLING       ","~       ",0,4720
"10-1020-000","03-31-2000","MARCH INTEREST      ","~       ",145.38,0
"10-0300-340","03-31-2000","MARCH INTEREST      ","~       ",0,145.38
"10-1120-000","03-31-2000","METER DEPOSIT       ","~       ",100,0
"10-2200-000","03-31-2000","METER DEPOSIT       ","~       ",0,100
"10-1120-000","03-31-2000","METER DEPOSIT       ","~       ",70,0
"10-2200-000","03-31-2000","METER DEPOSIT       ","~       ",0,70
"10-1020-000","04-03-2000","EL INS-RAY WALL     ","~       ",177.65,0
"10-2140-000","04-03-2000","EL INS-RAY WALL     ","~       ",0,177.65
"10-1120-000","04-03-2000","METER DEPOSIT       ","~       ",120,0
"10-2200-000","04-03-2000","METER DEPOSIT       ","~       ",0,120
"10-1120-000","04-04-2000","METER DEPOSIT       ","~       ",1920,0
"10-2200-000","04-04-2000","METER DEPOSIT       ","~       ",0,1920
"10-1120-000","04-04-2000","METER DEPOSIT       ","~       ",220,0
"10-2200-000","04-04-2000","METER DEPOSIT       ","~       ",0,220
"10-1120-000","04-04-2000","METER DEPOSIT       ","~       ",220,0
"10-2200-000","04-04-2000","METER DEPOSIT       ","~       ",0,220
"10-1120-000","04-04-2000","METER DEPOSIT       ","~       ",240,0
"10-2200-000","04-04-2000","METER DEPOSIT       ","~       ",0,240
"10-1050-000","04-04-2000","WATER TAP SIT       ","~       ",400,0
"10-0400-360","04-04-2000","WATER TAP SIT       ","~       ",0,400
"10-1050-000","04-04-2000","WATER TAP SIT       ","~       ",400,0
"10-0400-360","04-04-2000","WATER TAP SIT       ","~       ",0,400
"10-1120-000","04-06-2000","METER DEPOSIT       ","~       ",220,0
"10-2200-000","04-06-2000","METER DEPOSIT       ","~       ",0,220
"10-1120-000","04-07-2000","METER DEPOSIT       ","~       ",120,0
"10-2200-000","04-07-2000","METER DEPOSIT       ","~       ",0,120
"10-1020-000","04-07-2000","EL MISC-J WILLIS    ","~       ",24.42,0
"10-0300-350","04-07-2000","EL MISC-J WILLIS    ","~       ",0,24.42
"10-0300-401","04-13-2000","Wages               ","~       ",1727.4,0
"10-0300-403","04-13-2000","Wages               ","~       ",405.79,0
"10-0300-404","04-13-2000","Wages               ","~       ",400,0
"10-0300-420","04-13-2000","Ret Match           ","~       ",115.74,0
"10-0300-420","04-13-2000","Ret Match           ","~       ",27.19,0
"10-0300-421","04-13-2000","Soc Match           ","~       ",107.11,0
"10-0300-421","04-13-2000","Soc Match           ","~       ",25.16,0
"10-0300-421","04-13-2000","Soc Match           ","~       ",24.8,0
"10-0300-421","04-13-2000","Med Match           ","~       ",25.04,0
"10-0300-421","04-13-2000","Med Match           ","~       ",5.88,0
"10-0300-421","04-13-2000","Med Match           ","~       ",5.8,0
"10-0400-401","04-13-2000","Wages               ","~       ",2805.2,0
"10-0400-403","04-13-2000","Wages               ","~       ",484.56,0
"10-0400-404","04-13-2000","Wages               ","~       ",500,0
"10-0400-420","04-13-2000","Ret Match           ","~       ",167.62,0
"10-0400-420","04-13-2000","Ret Match           ","~       ",32.47,0
"10-0400-420","04-13-2000","Ret Match           ","~       ",33.5,0
"10-0400-421","04-13-2000","Soc Match           ","~       ",173.92,0
"10-0400-421","04-13-2000","Soc Match           ","~       ",30.04,0
"10-0400-421","04-13-2000","Soc Match           ","~       ",31,0
"10-0400-421","04-13-2000","Med Match           ","~       ",40.68,0
"10-0400-421","04-13-2000","Med Match           ","~       ",7.03,0
"10-0400-421","04-13-2000","Med Match           ","~       ",7.25,0
"10-0500-401","04-13-2000","Wages               ","~       ",1995.83,0
"10-0500-404","04-13-2000","Wages               ","~       ",400,0
"10-0500-420","04-13-2000","Ret Match           ","~       ",118.75,0
"10-0500-420","04-13-2000","Ret Match           ","~       ",26.8,0
"10-0500-421","04-13-2000","Soc Match           ","~       ",123.74,0
"10-0500-421","04-13-2000","Soc Match           ","~       ",24.8,0
"10-0500-421","04-13-2000","Med Match           ","~       ",28.94,0
"10-0500-421","04-13-2000","Med Match           ","~       ",5.8,0
"10-1030-000","04-13-2000","PR Net              ","~       ",0,5017.27
"10-2100-000","04-13-2000","Withholdings        ","~       ",0,956.83
"10-2110-000","04-13-2000","Withholdings        ","~       ",0,374.32
"10-2120-000","04-13-2000","Withholdings        ","~       ",0,540.57
"10-2120-000","04-13-2000","Withholdings        ","~       ",0,126.42
"10-2120-000","04-13-2000","Soc Match Liab      ","~       ",0,540.57
"10-2120-000","04-13-2000","Med Match Liab      ","~       ",0,126.42
"10-2130-000","04-13-2000","Withholdings        ","~       ",0,467.52
"10-2130-000","04-13-2000","Ret Match Liab      ","~       ",0,522.07
"10-2140-000","04-13-2000","Deductions          ","~       ",0,16.06
"10-2140-000","04-13-2000","Deductions          ","~       ",0,343.89
"10-2140-000","04-13-2000","Deductions          ","~       ",0,27.44
"10-2150-000","04-13-2000","Deductions          ","~       ",0,600.96
"10-2170-000","04-13-2000","Deductions          ","~       ",0,247.5
"10-1030-000","04-13-2000","SC STATE EMP CR UN  ","7273    ",0,600.96
"10-1030-000","04-13-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,2290.8
"10-1030-000","04-13-2000","SC STATE TREASURER  ","7293    ",0,247.5
"10-2100-000","04-13-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",956.83,0
"10-2120-000","04-13-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",1333.97,0
"10-2150-000","04-13-2000","SC STATE EMP CR UN  ","7273    ",600.96,0
"10-2170-000","04-13-2000","SC STATE TREASURER  ","7293    ",247.5,0
"10-2330-000","04-01-2000","THE BANK OF NEW YORK","04/00   ",1694.45,0
"10-2010-000","04-01-2000","THE BANK OF NEW YORK","04/00   ",0,1694.45
"10-0300-448","04-01-2000","LANCE               ","04/00   ",50.11,0
"10-0400-448","04-01-2000","LANCE               ","04/00   ",50.11,0
"10-0500-448","04-01-2000","LANCE               ","04/00   ",50.1,0
"10-2010-000","04-01-2000","LANCE               ","04/00   ",0,150.32
"10-0300-448","04-01-2000","PIEDMONT COCA-COLA  ","04/00   ",71.73,0
"10-0400-448","04-01-2000","PIEDMONT COCA-COLA  ","04/00   ",71.73,0
"10-0500-448","04-01-2000","PIEDMONT COCA-COLA  ","04/00   ",71.72,0
"10-2010-000","04-01-2000","PIEDMONT COCA-COLA  ","04/00   ",0,215.18
"10-2020-000","04-01-2000","SOUTH CAROLINA TAX C","04/00   ",3473.13,0
"10-2010-000","04-01-2000","SOUTH CAROLINA TAX C","04/00   ",0,3473.13
