"Acct Number","Date","Description","Reference","Debit","Credit"
"20-200-04","04/06/17","BUCHANAN COUNTY P. S"," 13344  ",285,0
"20-100-01","04/06/17","LIONS GATE          "," 13345  ",0,524.27
"20-200-04","04/06/17","LIONS GATE          "," 13345  ",524.27,0
"20-100-01","04/06/17","SHAVER SOUND SERVICE"," 13346  ",0,180
"20-200-04","04/06/17","SHAVER SOUND SERVICE"," 13346  ",180,0
"20-100-01","04/06/17","WALT DISNEY STUDIOS "," 13347  ",0,3634.56
"20-200-04","04/06/17","WALT DISNEY STUDIOS "," 13347  ",3634.56,0
"20-100-01","04/06/17","WARNER BROTHERS     "," 13348  ",0,701.39
"20-200-04","04/06/17","WARNER BROTHERS     "," 13348  ",701.39,0
"10-530-14","04/06/17","PSA                 ","2329    ",20,0
"10-550-14","04/06/17","PSA                 ","2329    ",120,0
"10-500-14","04/06/17","PSA                 ","2329    ",69.5,0
"10-510-14","04/06/17","PSA                 ","2329    ",51.5,0
"10-500-18","04/06/17","PSA                 ","2329    ",25,0
"10-100-23","04/06/17","PSA                 ","2329    ",0,286
"10-500-27","04/06/17","AEP                 ","2330    ",2343.58,0
"10-100-23","04/06/17","AEP                 ","2330    ",0,2343.58
"10-500-70","04/06/17","ASE DEALS           ","2331    ",4080,0
"10-100-23","04/06/17","ASE DEALS           ","2331    ",0,4080
"10-500-50","04/06/17","VA UTILITY PROTECTIO","2332    ",3.15,0
"10-100-23","04/06/17","VA UTILITY PROTECTIO","2332    ",0,3.15
"10-300-14","04/07/17","Garbage Deposit     ","~       ",0,1083.53
"10-100-23","04/07/17","Garbage Deposit     ","~       ",1083.53,0
"10-300-12","04/07/17","Hanger Deposit      ","~       ",0,1020
"10-100-23","04/07/17","Hanger Deposit      ","~       ",1020,0
"10-300-14","04/07/17","Garbage Deposit     ","~       ",0,1136
"10-100-23","04/07/17","Garbage Deposit     ","~       ",1136,0
"10-300-12","04/07/17","Hanger Deposit      ","~       ",0,60
"10-100-23","04/07/17","Hanger Deposit      ","~       ",60,0
"10-300-25","04/04/17","INTEREST            ","~       ",0,81.61
"10-100-03","04/04/17","INTEREST            ","~       ",81.61,0
"10-300-02","04/07/17","TILLER              ","~       ",0,455.6
"10-100-23","04/07/17","TILLER              ","~       ",455.6,0
"10-300-08","04/07/17","COMFORT INN         ","~       ",0,1480
"10-100-23","04/07/17","COMFORT INN         ","~       ",1480,0
"10-300-07","04/07/17","DIRECT DEPOSIT      ","~       ",0,813.37
"10-100-23","04/07/17","DIRECT DEPOSIT      ","~       ",813.37,0
"10-300-07","04/07/17","DIRECT DEPOSIT      ","~       ",0,558.31
"10-100-23","04/07/17","DIRECT DEPOSIT      ","~       ",558.31,0
"10-300-05","04/11/17","PARISH              ","~       ",0,11.69
"10-100-23","04/11/17","PARISH              ","~       ",11.69,0
"10-300-20","04/11/17","GCC                 ","~       ",0,702.63
"10-100-03","04/11/17","GCC                 ","~       ",702.63,0
"10-300-20","04/11/17","BELLACINOS          ","~       ",0,2081.23
"10-100-03","04/11/17","BELLACINOS          ","~       ",2081.23,0
"10-300-40","04/11/17","COMFORT INN         ","~       ",0,3736.08
"10-100-23","04/11/17","COMFORT INN         ","~       ",3736.08,0
"10-120-02","04/11/17","GCC                 ","~       ",0,303.51
"10-120-01","04/11/17","GCC                 ","~       ",0,4554.17
"10-100-23","04/11/17","GCC                 ","~       ",4857.68,0
"20-300-02","04/11/17","SAND LICK ELEM.     ","~       ",0,280
"20-100-01","04/11/17","SAND LICK ELEM.     ","~       ",280,0
"10-500-73","04/11/17","KENS CONSTRUCTION CO","303     ",99878.2,0
"10-100-03","04/11/17","KENS CONSTRUCTION CO","303     ",0,99878.2
"10-300-14","04/11/17","Garbage Deposit     ","~       ",0,1167.93
"10-100-23","04/11/17","Garbage Deposit     ","~       ",1167.93,0
"10-110-03","04/12/17","MARCH 2017          ","BILLING ",2774.25,0
"10-300-01","04/12/17","MARCH 2017          ","BILLING ",0,2774.25
"10-550-19","04/12/17","WEX BANK            ","ACCT# 36",599.51,0
"10-520-19","04/12/17","WEX BANK            ","ACCT# 36",726.28,0
"10-510-19","04/12/17","WEX BANK            ","ACCT# 36",818.68,0
"10-500-19","04/12/17","WEX BANK            ","ACCT# 36",710.24,0
"10-200-04","04/12/17","WEX BANK            ","ACCT# 36",0,2854.71
"10-500-27","04/12/17","GRAYBAR             ","INVOICE#",835.76,0
"10-200-04","04/12/17","GRAYBAR             ","INVOICE#",0,835.76
"10-550-15","04/12/17","STARNES, INC        ","INVOICE#",963.76,0
"10-200-04","04/12/17","STARNES, INC        ","INVOICE#",0,963.76
"10-550-16","04/12/17","PUMPHOUSE SUPPLY    ","INVOICE#",16.64,0
"10-200-04","04/12/17","PUMPHOUSE SUPPLY    ","INVOICE#",0,16.64
"10-550-18","04/12/17","TWO WAY RADIO SERVIC","TOWNFIRE",70,0
"10-200-04","04/12/17","TWO WAY RADIO SERVIC","TOWNFIRE",0,70
"10-500-09","04/12/17","TRUCK PRO,LLC       ","ACCT# 25",73.5,0
"10-550-09","04/12/17","TRUCK PRO,LLC       ","ACCT# 25",16.24,0
"10-200-04","04/12/17","TRUCK PRO,LLC       ","ACCT# 25",0,89.74
"10-500-09","04/12/17","AUTOZONE            ","ACCT# 00",83.59,0
"10-510-09","04/12/17","AUTOZONE            ","ACCT# 00",327.96,0
"10-520-09","04/12/17","AUTOZONE            ","ACCT# 00",89.9,0
"10-550-09","04/12/17","AUTOZONE            ","ACCT# 00",158.67,0
"10-200-04","04/12/17","AUTOZONE            ","ACCT# 00",0,660.12
"10-500-09","04/12/17","VANSANT AUTO & SMALL","ACCT# 25",291.82,0
"10-550-09","04/12/17","VANSANT AUTO & SMALL","ACCT# 25",316.49,0
"10-200-04","04/12/17","VANSANT AUTO & SMALL","ACCT# 25",0,608.31
"10-500-09","04/13/17","POTTER'S WHEEL ALIGN","MARCH 20",32,0
"10-200-04","04/13/17","POTTER'S WHEEL ALIGN","MARCH 20",0,32
"10-520-09","04/13/17","RATLIFF'S FARM & HOM","INV# 150",10.14,0
"10-200-04","04/13/17","RATLIFF'S FARM & HOM","INV# 150",0,10.14
"10-500-16","04/13/17","LOWE'S              ","INVOICE#",248.82,0
"10-200-04","04/13/17","LOWE'S              ","INVOICE#",0,248.82
"10-500-09","04/13/17","BUCHANAN AUTOMOTIVE ","SR# 1214",166.13,0
"10-200-04","04/13/17","BUCHANAN AUTOMOTIVE ","SR# 1214",0,166.13
"10-400-34","04/13/17","BUCHANAN GENERAL HOS","ACCT# M0",320,0
"10-200-04","04/13/17","BUCHANAN GENERAL HOS","ACCT# M0",0,320
"10-510-17","04/13/17","T & W PEST CONTROL  ","MARCH 20",40,0
"10-550-15","04/13/17","T & W PEST CONTROL  ","MARCH 20",30,0
"10-200-04","04/13/17","T & W PEST CONTROL  ","MARCH 20",0,70
"10-400-07","04/13/17","Dominion Office Prod","MARCH 20",596.95,0
"10-200-04","04/13/17","Dominion Office Prod","MARCH 20",0,596.95
"10-560-20","04/13/17","HUBERT SOULYRETTE   ","MARCH 20",300,0
"10-200-04","04/13/17","HUBERT SOULYRETTE   ","MARCH 20",0,300
"10-510-10","04/13/17","QUILL CORPORATION   ","ACCT# C7",218.8,0
"10-200-04","04/13/17","QUILL CORPORATION   ","ACCT# C7",0,218.8
"10-400-11","04/13/17","TOWN OF GRUNDY I.D.A","MARCH 20",367.54,0
"10-200-04","04/13/17","TOWN OF GRUNDY I.D.A","MARCH 20",0,367.54
"10-510-10","04/13/17","EVIDENT             ","ACCT# 40",192.84,0
"10-200-04","04/13/17","EVIDENT             ","ACCT# 40",0,192.84
"10-400-24","04/13/17","SESCO MANAGEMENT    ","INVOICE#",75,0
"10-200-04","04/13/17","SESCO MANAGEMENT    ","INVOICE#",0,75
"10-560-25","04/13/17","APP. AGENCY FOR SR. ","INVOICE#",600,0
"10-200-04","04/13/17","APP. AGENCY FOR SR. ","INVOICE#",0,600
"10-510-06","04/13/17","GALL'S, LLC.        ","ACCT#541",562.03,0
"10-200-04","04/13/17","GALL'S, LLC.        ","ACCT#541",0,562.03
"10-550-10","04/13/17","SAM'S CLUB          ","ACCT# 60",19.73,0
"10-500-10","04/13/17","SAM'S CLUB          ","ACCT# 60",102.38,0
"10-550-09","04/13/17","SAM'S CLUB          ","ACCT# 60",39.24,0
"10-550-10","04/13/17","SAM'S CLUB          ","ACCT# 60",29.74,0
"10-550-10","04/13/17","SAM'S CLUB          ","ACCT# 60",24.54,0
"10-400-07","04/13/17","SAM'S CLUB          ","ACCT# 60",48.84,0
"10-200-04","04/13/17","SAM'S CLUB          ","ACCT# 60",0,264.47
"10-500-09","04/13/17","SAFETY KLEEN, INC.  ","ACCT# TO",469.15,0
"10-550-09","04/13/17","SAFETY KLEEN, INC.  ","ACCT# TO",200,0
"10-200-04","04/13/17","SAFETY KLEEN, INC.  ","ACCT# TO",0,669.15
"10-550-09","04/13/17","ADVANCE AUTO PARTS  ","ACCT# 21",67.47,0
"10-200-04","04/13/17","ADVANCE AUTO PARTS  ","ACCT# 21",0,67.47
"10-550-09","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",12.17,0
"10-400-15","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",149.7,0
"10-500-10","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",13.37,0
"10-550-15","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",37.23,0
"10-500-09","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",35.98,0
"10-200-04","04/13/17","VANSANT LUMBER COMPA","ACCT# 21",0,248.45
"10-400-12","04/13/17","VERIZON WIRELESS    ","ACCT# 82",67.91,0
"10-500-12","04/13/17","VERIZON WIRELESS    ","ACCT# 82",204.69,0
"10-510-13","04/13/17","VERIZON WIRELESS    ","ACCT# 82",120.03,0
"10-200-04","04/13/17","VERIZON WIRELESS    ","ACCT# 82",0,392.63
"10-510-12","04/13/17","VERIZON             ","ACCT# 00",106.68,0
"10-200-04","04/13/17","VERIZON             ","ACCT# 00",0,106.68
"10-400-12","04/13/17","VERIZON             ","ACCT# 00",73.03,0
"10-500-18","04/13/17","VERIZON             ","ACCT# 00",23.32,0
"10-530-12","04/13/17","VERIZON             ","ACCT# 00",23.32,0
"10-200-04","04/13/17","VERIZON             ","ACCT# 00",0,119.67
"10-550-12","04/13/17","VERIZON             ","ACCT# 11",120.79,0
"10-200-04","04/13/17","VERIZON             ","ACCT# 11",0,120.79
"10-100-23","04/13/17","ADVANCE AUTO PARTS  "," 13713  ",0,67.47
"10-200-04","04/13/17","ADVANCE AUTO PARTS  "," 13713  ",67.47,0
"10-100-23","04/13/17","APP. AGENCY FOR SR. "," 13714  ",0,600
"10-200-04","04/13/17","APP. AGENCY FOR SR. "," 13714  ",600,0
"10-100-23","04/13/17","AUTOZONE            "," 13715  ",0,660.12
"10-200-04","04/13/17","AUTOZONE            "," 13715  ",660.12,0
"10-100-23","04/13/17","BUCHANAN GENERAL HOS"," 13716  ",0,320
"10-200-04","04/13/17","BUCHANAN GENERAL HOS"," 13716  ",320,0
"10-100-23","04/13/17","BUCHANAN AUTOMOTIVE "," 13717  ",0,166.13
"10-200-04","04/13/17","BUCHANAN AUTOMOTIVE "," 13717  ",166.13,0
"10-100-23","04/13/17","Dominion Office Prod"," 13718  ",0,596.95
"10-200-04","04/13/17","Dominion Office Prod"," 13718  ",596.95,0
"10-100-23","04/13/17","EVIDENT             "," 13719  ",0,192.84
"10-200-04","04/13/17","EVIDENT             "," 13719  ",192.84,0
"10-100-23","04/13/17","WEX BANK            "," 13720  ",0,2854.71
"10-200-04","04/13/17","WEX BANK            "," 13720  ",2854.71,0
"10-100-23","04/13/17","GALL'S, LLC.        "," 13721  ",0,562.03
"10-200-04","04/13/17","GALL'S, LLC.        "," 13721  ",562.03,0
"10-100-23","04/13/17","GRAYBAR             "," 13722  ",0,835.76
"10-200-04","04/13/17","GRAYBAR             "," 13722  ",835.76,0
"10-100-23","04/13/17","HUBERT SOULYRETTE   "," 13723  ",0,300
"10-200-04","04/13/17","HUBERT SOULYRETTE   "," 13723  ",300,0
"10-100-23","04/13/17","LOWE'S              "," 13724  ",0,248.82
"10-200-04","04/13/17","LOWE'S              "," 13724  ",248.82,0
"10-100-23","04/13/17","POTTER'S WHEEL ALIGN"," 13725  ",0,32
"10-200-04","04/13/17","POTTER'S WHEEL ALIGN"," 13725  ",32,0
"10-100-23","04/13/17","PUMPHOUSE SUPPLY    "," 13726  ",0,16.64
"10-200-04","04/13/17","PUMPHOUSE SUPPLY    "," 13726  ",16.64,0
"10-100-23","04/13/17","QUILL CORPORATION   "," 13727  ",0,218.8
"10-200-04","04/13/17","QUILL CORPORATION   "," 13727  ",218.8,0
"10-100-23","04/13/17","RATLIFF'S FARM & HOM"," 13728  ",0,10.14
"10-200-04","04/13/17","RATLIFF'S FARM & HOM"," 13728  ",10.14,0
"10-100-23","04/13/17","SAFETY KLEEN, INC.  "," 13729  ",0,669.15
"10-200-04","04/13/17","SAFETY KLEEN, INC.  "," 13729  ",669.15,0
"10-100-23","04/13/17","SAM'S CLUB          "," 13730  ",0,264.47
"10-200-04","04/13/17","SAM'S CLUB          "," 13730  ",264.47,0
"10-100-23","04/13/17","SESCO MANAGEMENT    "," 13731  ",0,75
"10-200-04","04/13/17","SESCO MANAGEMENT    "," 13731  ",75,0
"10-100-23","04/13/17","STARNES, INC        "," 13732  ",0,963.76
"10-200-04","04/13/17","STARNES, INC        "," 13732  ",963.76,0
"10-100-23","04/13/17","T & W PEST CONTROL  "," 13733  ",0,70
"10-200-04","04/13/17","T & W PEST CONTROL  "," 13733  ",70,0
"10-100-23","04/13/17","TOWN OF GRUNDY I.D.A"," 13734  ",0,367.54
"10-200-04","04/13/17","TOWN OF GRUNDY I.D.A"," 13734  ",367.54,0
"10-100-23","04/13/17","TRUCK PRO,LLC       "," 13735  ",0,89.74
"10-200-04","04/13/17","TRUCK PRO,LLC       "," 13735  ",89.74,0
"10-100-23","04/13/17","TWO WAY RADIO SERVIC"," 13736  ",0,70
"10-200-04","04/13/17","TWO WAY RADIO SERVIC"," 13736  ",70,0
"10-100-23","04/13/17","VANSANT LUMBER COMPA"," 13737  ",0,248.45
"10-200-04","04/13/17","VANSANT LUMBER COMPA"," 13737  ",248.45,0
"10-100-23","04/13/17","VANSANT AUTO & SMALL"," 13738  ",0,608.31
"10-200-04","04/13/17","VANSANT AUTO & SMALL"," 13738  ",608.31,0
"10-100-23","04/13/17","VERIZON WIRELESS    "," 13739  ",0,392.63
"10-200-04","04/13/17","VERIZON WIRELESS    "," 13739  ",392.63,0
"10-100-23","04/13/17","VERIZON             "," 13740  ",0,347.14
"10-200-04","04/13/17","VERIZON             "," 13740  ",347.14,0
"10-100-23","04/14/17","PR Net              ","~       ",0,21148.29
"10-110-01","04/14/17","Wages               ","~       ",2596.15,0
"10-110-02","04/14/17","Soc Match           ","~       ",154.99,0
"10-110-02","04/14/17","Med Match           ","~       ",36.25,0
"10-120-01","04/14/17","Wages               ","~       ",3818.28,0
"10-120-02","04/14/17","Soc Match           ","~       ",236.75,0
"10-120-02","04/14/17","Med Match           ","~       ",55.38,0
"10-200-06","04/14/17","Soc Sec Withholdings","~       ",0,1775.13
"10-200-06","04/14/17","Med Withholdings    ","~       ",0,415.13
"10-200-06","04/14/17","Soc Match Liab      ","~       ",0,1775.13
"10-200-06","04/14/17","Med Match Liab      ","~       ",0,415.13
"10-200-07","04/14/17","Fed Withholdings    ","~       ",0,2616.12
"10-200-08","04/14/17","State Withholdings  ","~       ",0,1089
"10-200-09","04/14/17","VSRS                ","~       ",0,1266.81
"10-200-09","04/14/17","HYBRID 401          ","~       ",0,71.58
"10-200-09","04/14/17","HYBRID 457          ","~       ",0,19.89
"10-200-10","04/14/17","ANTHEM              ","~       ",0,257.95
"10-200-12","04/14/17","GARNISHMET          ","~       ",0,78.19
"10-200-15","04/14/17","SHORT TERM          ","~       ",0,144.69
"10-200-15","04/14/17","AFLAC               ","~       ",0,253.46
"10-200-15","04/14/17","LIBERTY             ","~       ",0,58.34
"10-200-16","04/14/17","MISC.               ","~       ",0,6
"10-400-01","04/14/17","Wages               ","~       ",4504.5,0
"10-400-02","04/14/17","Soc Match           ","~       ",277.63,0
"10-400-02","04/14/17","Med Match           ","~       ",64.93,0
"10-500-01","04/14/17","Wages               ","~       ",6029.64,0
"10-500-02","04/14/17","Soc Match           ","~       ",362.35,0
"10-500-02","04/14/17","Med Match           ","~       ",84.74,0
"10-510-01","04/14/17","Wages               ","~       ",8198.25,0
"10-510-02","04/14/17","Soc Match           ","~       ",498.49,0
"10-510-02","04/14/17","Med Match           ","~       ",116.56,0
"10-520-01","04/14/17","Wages               ","~       ",3563.18,0
"10-520-02","04/14/17","Soc Match           ","~       ",214.85,0
"10-520-02","04/14/17","Med Match           ","~       ",50.24,0
"10-550-01","04/14/17","Wages               ","~       ",490.58,0
"10-550-02","04/14/17","Soc Match           ","~       ",30.07,0
"10-550-02","04/14/17","Med Match           ","~       ",7.03,0
"10-400-07","04/14/17","HARDEES             ","DEBIT   ",224.58,0
"10-100-23","04/14/17","HARDEES             ","DEBIT   ",0,224.58
"10-200-07","04/14/17","941 DEPOSIT         ","ACHDEBIT",6996.64,0
"10-100-23","04/14/17","941 DEPOSIT         ","ACHDEBIT",0,6996.64
"10-200-08","04/14/17","VA-15               ","ACHDEBIT",1089,0
"10-100-23","04/14/17","VA-15               ","ACHDEBIT",0,1089
"20-300-01","04/01/17","~                   ","~       ",0,1529.86
"20-100-01","04/01/17","~                   ","~       ",1529.86,0
"20-300-01","04/01/17","CC                  ","~       ",0,1029.51
"20-100-01","04/01/17","CC                  ","~       ",1029.51,0
"20-300-01","04/02/17","~                   ","~       ",0,1413.21
"20-100-01","04/02/17","~                   ","~       ",1413.21,0
"20-300-01","04/02/17","CC                  ","~       ",0,1205.1
"20-100-01","04/02/17","CC                  ","~       ",1205.1,0
"20-300-01","04/03/17","~                   ","~       ",0,281.72
"20-100-01","04/03/17","~                   ","~       ",281.72,0
"20-300-01","04/03/17","CC                  ","~       ",0,77.31
"20-100-01","04/03/17","CC                  ","~       ",77.31,0
"20-300-01","04/04/17","~                   ","~       ",0,542.58
"20-100-01","04/04/17","~                   ","~       ",542.58,0
"20-300-01","04/04/17","CC                  ","~       ",0,288.43
"20-100-01","04/04/17","CC                  ","~       ",288.43,0
"20-300-01","04/05/17","~                   ","~       ",0,71.74
"20-100-01","04/05/17","~                   ","~       ",71.74,0
"20-300-01","04/05/17","CC                  ","~       ",0,112.43
"20-100-01","04/05/17","CC                  ","~       ",112.43,0
"20-300-01","04/06/17","~                   ","~       ",0,248.97
"20-100-01","04/06/17","~                   ","~       ",248.97,0
"20-300-01","04/06/17","CC                  ","~       ",0,137.12
"20-100-01","04/06/17","CC                  ","~       ",137.12,0
"20-300-01","04/07/17","~                   ","~       ",0,710.4
"20-100-01","04/07/17","~                   ","~       ",710.4,0
"20-300-01","04/07/17","CC                  ","~       ",0,372.83
"20-100-01","04/07/17","CC                  ","~       ",372.83,0
"20-300-01","04/08/17","~                   ","~       ",0,569.65
"20-100-01","04/08/17","~                   ","~       ",569.65,0
"20-300-01","04/08/17","CC                  ","~       ",0,378.3
"20-100-01","04/08/17","CC                  ","~       ",378.3,0
"20-300-01","04/09/17","~                   ","~       ",0,1138.05
"20-100-01","04/09/17","~                   ","~       ",1138.05,0
"20-300-01","04/09/17","CC                  ","~       ",0,533.34
"20-100-01","04/09/17","CC                  ","~       ",533.34,0
"20-300-04","04/14/17","JUSTICE LAW         ","~       ",0,125
"20-100-01","04/14/17","JUSTICE LAW         ","~       ",125,0
"10-200-09","04/14/17","VRS                 ","ACHDEBIT",86.03,0
"10-560-55","04/14/17","VRS                 ","ACHDEBIT",86.04,0
"10-100-23","04/14/17","VRS                 ","ACHDEBIT",0,172.07
"10-200-09","04/14/17","VRS                 ","ACHDEBIT",28.91,0
"10-100-23","04/14/17","VRS                 ","ACHDEBIT",0,28.91
"10-300-14","04/14/17","Garbage Deposit     ","~       ",0,1635.47
"10-100-23","04/14/17","Garbage Deposit     ","~       ",1635.47,0
"10-560-55","04/28/17","VRS                 ","ACHDEBIT",2157.3,0
"10-200-09","04/28/17","VRS                 ","ACHDEBIT",2969.36,0
"10-560-56","04/28/17","VRS                 ","ACHDEBIT",691.13,0
"10-110-01","04/28/17","VRS                 ","ACHDEBIT",327.8,0
"10-120-01","04/28/17","VRS                 ","ACHDEBIT",114.01,0
"10-100-23","04/28/17","VRS                 ","ACHDEBIT",0,6259.6
"20-400-11","04/14/17","GRAYBAR             ","INVOICE#",180.54,0
"20-200-04","04/14/17","GRAYBAR             ","INVOICE#",0,180.54
"20-400-20","04/14/17","COCO-COLA BOTTLING  ","INVOICE#",470.65,0
"20-200-04","04/14/17","COCO-COLA BOTTLING  ","INVOICE#",0,470.65
"20-400-03","04/14/17","TOWN OF GRUNDY      ","VRS     ",90.41,0
"20-400-04","04/14/17","TOWN OF GRUNDY      ","VRS     ",23.6,0
"20-200-04","04/14/17","TOWN OF GRUNDY      ","VRS     ",0,114.01
"20-400-01","04/14/17","TOWN OF GRUNDY      ","PAYROLL ",3818.28,0
"20-400-02","04/14/17","TOWN OF GRUNDY      ","PAYROLL ",292.13,0
"20-200-04","04/14/17","TOWN OF GRUNDY      ","PAYROLL ",0,4110.41
"20-400-20","04/14/17","CONTINENTAL CONCESS.","INVOICE#",518.62,0
"20-200-04","04/14/17","CONTINENTAL CONCESS.","INVOICE#",0,518.62
"20-400-25","04/14/17","MOVIEAD             ","INVOICE#",28.65,0
"20-200-04","04/14/17","MOVIEAD             ","INVOICE#",0,28.65
"20-400-11","04/14/17","SHAVER SOUND SERVICE","INVOICE#",200,0
"20-200-04","04/14/17","SHAVER SOUND SERVICE","INVOICE#",0,200
"20-400-21","04/14/17","WARNER BROTHERS     ","KONG    ",329.46,0
"20-200-04","04/14/17","WARNER BROTHERS     ","KONG    ",0,329.46
"20-400-21","04/14/17","WALT DISNEY STUDIOS ","BEAUTY/B",2137.6,0
"20-200-04","04/14/17","WALT DISNEY STUDIOS ","BEAUTY/B",0,2137.6
"20-400-21","04/14/17","LIONS GATE          ","SHACK   ",320.33,0
"20-200-04","04/14/17","LIONS GATE          ","SHACK   ",0,320.33
"20-100-01","04/14/17","COCO-COLA BOTTLING  "," 13349  ",0,470.65
"20-200-04","04/14/17","COCO-COLA BOTTLING  "," 13349  ",470.65,0
"20-100-01","04/14/17","CONTINENTAL CONCESS."," 13350  ",0,518.62
"20-200-04","04/14/17","CONTINENTAL CONCESS."," 13350  ",518.62,0
"20-100-01","04/14/17","GRAYBAR             "," 13351  ",0,180.54
"20-200-04","04/14/17","GRAYBAR             "," 13351  ",180.54,0
"20-100-01","04/14/17","LIONS GATE          "," 13352  ",0,320.33
"20-200-04","04/14/17","LIONS GATE          "," 13352  ",320.33,0
"20-100-01","04/14/17","MOVIEAD             "," 13353  ",0,28.65
"20-200-04","04/14/17","MOVIEAD             "," 13353  ",28.65,0
"20-100-01","04/14/17","SHAVER SOUND SERVICE"," 13354  ",0,200
"20-200-04","04/14/17","SHAVER SOUND SERVICE"," 13354  ",200,0
"20-100-01","04/14/17","TOWN OF GRUNDY      "," 13355  ",0,4224.42
"20-200-04","04/14/17","TOWN OF GRUNDY      "," 13355  ",4224.42,0
"20-100-01","04/14/17","WALT DISNEY STUDIOS "," 13356  ",0,2137.6
"20-200-04","04/14/17","WALT DISNEY STUDIOS "," 13356  ",2137.6,0
"20-100-01","04/14/17","WARNER BROTHERS     "," 13357  ",0,329.46
"20-200-04","04/14/17","WARNER BROTHERS     "," 13357  ",329.46,0
"10-200-15","04/14/17","AFLAC               ","2333    ",798.14,0
"10-100-23","04/14/17","AFLAC               ","2333    ",0,798.14
"10-400-12","04/14/17","VERIZON             ","2334    ",66.54,0
"10-100-23","04/14/17","VERIZON             ","2334    ",0,66.54
"10-500-19","04/14/17","BUCHANAN OIL        ","2335    ",70.04,0
"10-100-23","04/14/17","BUCHANAN OIL        ","2335    ",0,70.04
"20-300-04","04/14/17","GNB                 ","~       ",0,125
"20-100-01","04/14/17","GNB                 ","~       ",125,0
"10-300-04","04/14/17","OSBORNE             ","~       ",0,10
"10-300-05","04/14/17","OSBORNE             ","~       ",0,38
"10-100-23","04/14/17","OSBORNE             ","~       ",48,0
"10-300-25","04/14/17","GNB                 ","~       ",0,162.71
"10-100-23","04/14/17","GNB                 ","~       ",162.71,0
"10-300-20","04/24/17","DOTSONS             ","~       ",0,2514.1
"10-100-03","04/24/17","DOTSONS             ","~       ",2514.1,0
"10-300-20","04/24/17","PEKING              ","~       ",0,2940.25
"10-100-03","04/24/17","PEKING              ","~       ",2940.25,0
"10-300-20","04/24/17","HUDDLE HOUSE        ","~       ",0,1721.94
"10-100-03","04/24/17","HUDDLE HOUSE        ","~       ",1721.94,0
"10-300-20","04/24/17","CHARTER FOODS       ","~       ",0,6551.43
"10-100-03","04/24/17","CHARTER FOODS       ","~       ",6551.43,0
"10-300-20","04/24/17","HARDEES             ","~       ",0,5931.56
"10-100-03","04/24/17","HARDEES             ","~       ",5931.56,0
"10-300-20","04/24/17","PLAZA RX            ","~       ",0,195.93
"10-100-03","04/24/17","PLAZA RX            ","~       ",195.93,0
"10-300-20","04/24/17","PIZZA PLUS          ","~       ",0,1904.12
"10-100-03","04/24/17","PIZZA PLUS          ","~       ",1904.12,0
"10-300-05","04/24/17","STACY               ","~       ",0,100
"10-100-23","04/24/17","STACY               ","~       ",100,0
"10-300-15","04/24/17","KEENE               ","~       ",0,4733.59
"10-100-23","04/24/17","KEENE               ","~       ",4733.59,0
"10-300-05","04/24/17","BOYD                ","~       ",0,115
"10-100-23","04/24/17","BOYD                ","~       ",115,0
"10-300-08","04/24/17","CACHE CORNER        ","~       ",0,60
"10-100-23","04/24/17","CACHE CORNER        ","~       ",60,0
"10-120-02","04/24/17","GCC                 ","~       ",0,292.13
"10-120-01","04/24/17","GCC                 ","~       ",0,3932.29
"10-100-23","04/24/17","GCC                 ","~       ",4224.42,0
"10-300-14","04/24/17","DIRECT DEPOSIT      ","`       ",0,96
"10-100-23","04/24/17","DIRECT DEPOSIT      ","`       ",96,0
"10-300-09","04/24/17","DIRECT DEPOSIT      ","~       ",0,1520.93
"10-100-23","04/24/17","DIRECT DEPOSIT      ","~       ",1520.93,0
"20-300-04","04/24/17","BIG SCREEN ADS      ","~       ",0,1225
"20-100-01","04/24/17","BIG SCREEN ADS      ","~       ",1225,0
"10-300-14","04/24/17","Garbage Deposit     ","~       ",0,2707.05
"10-100-23","04/24/17","Garbage Deposit     ","~       ",2707.05,0
"10-300-20","04/24/17","WALMART             ","~       ",0,854.21
"10-100-03","04/24/17","WALMART             ","~       ",854.21,0
"10-300-20","04/24/17","PIZZA HUT           ","~       ",0,2711.71
"10-100-03","04/24/17","PIZZA HUT           ","~       ",2711.71,0
"10-300-05","04/24/17","MATNEY              ","~       ",0,40.68
"10-100-23","04/24/17","MATNEY              ","~       ",40.68,0
"10-300-05","04/24/17","UPCHURCH            ","~       ",0,170.54
"10-100-23","04/24/17","UPCHURCH            ","~       ",170.54,0
"10-300-08","04/24/17","UPCHURCH            ","~       ",0,59.84
"10-100-23","04/24/17","UPCHURCH            ","~       ",59.84,0
"10-300-04","04/24/17","UPCHURCH            ","~       ",0,49.48
"10-100-23","04/24/17","UPCHURCH            ","~       ",49.48,0
"10-300-04","04/24/17","UPCHURCH            ","~       ",0,36.81
"10-100-23","04/24/17","UPCHURCH            ","~       ",36.81,0
"10-550-20","04/18/17","AMAZON              ","DEBIT   ",1169,0
"10-100-23","04/18/17","AMAZON              ","DEBIT   ",0,1169
